ALPHABET	LENGTH	SUM	MAXBORDERLESS_PREFIX	TIME
5	17	509887939895	803.86
5	17	509887939895	804.78
5	17	509887939895	804.78
5	17	509887939895	804.78
5	17	506163325815	826.67
5	17	506163325815	827.59
5	17	506163325815	827.82
5	17	510894387425	827.94
5	17	506163325815	827.94
5	17	506163325815	827.94
5	17	507318348260	827.94
5	17	506163325815	829.65
5	17	507318348260	830.20
5	17	506163325815	830.80
5	17	507318348260	830.80
5	17	506163325815	830.80
5	17	506163325815	505.40
5	17	506163325815	510.94
5	17	506163325815	487.50
5	17	507318348260	498.04
5	17	506163325815	521.28
5	17	506163325815	525.59
5	17	506163325815	505.12
5	17	506163325815	514.05
5	17	506163325815	516.23
5	18	2702026697085	4007.70
5	18	2702026697085	4009.04
5	18	2702026697085	4009.68
5	18	2702026697085	4012.51
5	18	2707059046925	4114.34
5	18	2683403109280	4137.76
5	18	2683403109280	4138.96
5	18	2683403109280	4143.84
5	18	2683403109280	4144.80
5	18	2683403109280	4150.87
5	18	2683403109280	4157.27
5	18	2689178536480	4157.27
5	18	2683403109280	4170.67
5	18	2689178536480	4170.67
5	18	2683403109280	4192.37
5	18	2689178536480	4192.37
5	18	2683403109280	2624.24
5	18	2683403109280	2624.57
5	18	2683403109280	2640.48
5	18	2683403109280	2657.44
5	18	2689178536480	2604.54
5	18	2683403109280	2596.85
5	18	2683403109280	2590.02
5	18	2683403109280	2610.67
5	18	2683403109280	2611.89
5	19	14273071665215	21448.14
5	19	14273071665215	21460.12
5	19	14273071665215	21553.10
5	19	14273071665215	21553.10
5	19	14179952545860	21914.38
5	19	14179952545860	21938.26
5	19	14179952545860	21938.26
5	19	14179952545860	21964.32
5	19	14179952545860	22059.80
5	19	14298233756505	22067.94
5	19	14208830525565	22070.44
5	19	14179952545860	22102.99
5	19	14208830525565	22154.87
5	19	14179952545860	22203.51
5	19	14208830525565	22203.51
5	19	14179952545860	22206.54
5	19	14179952545860	14036.59
5	19	14179952545860	14166.94
5	19	14179952545860	14207.16
5	19	14179952545860	14128.39
5	19	14179952545860	13787.59
5	19	14208830525565	13823.29
5	19	14179952545860	13773.57
5	19	14179952545860	13811.43
5	19	14179952545860	13986.80
