ALPHABET	LENGTH	SUM	MAXBORDERLESS_BORDER	TIME
3	18	250753113	0.84
3	18	250079511	0.84
3	18	250079511	0.85
3	18	248912451	0.91
3	18	249299796	0.90
3	18	248441988	0.93
3	18	248914071	0.95
3	18	249299796	0.95
3	18	247526664	0.96
3	18	248914071	0.98
3	18	247772982	0.98
3	18	248067384	0.97
3	18	248912451	0.98
3	18	247647873	0.98
3	18	247707918	0.99
3	18	247538490	0.99
3	18	247545591	0.69
3	18	247546422	0.70
3	18	247545591	0.66
3	18	247707918	0.69
3	18	247546422	0.71
3	18	247526664	0.76
3	18	247772982	0.94
3	18	247647873	0.82
3	18	247538490	0.82
3	18	248441988	0.92
3	18	248067384	0.92
3	19	793283679	2.56
3	19	795303843	2.61
3	19	793283679	2.61
3	19	789787842	2.69
3	19	790944855	2.70
3	19	789783162	2.72
3	19	790944855	2.74
3	19	787247607	2.91
3	19	788370318	2.92
3	19	785660541	2.92
3	19	786168864	2.93
3	19	789787842	2.94
3	19	786364323	2.94
3	19	789783162	2.94
3	19	785988312	2.98
3	19	785624376	3.00
3	19	786364323	2.02
3	19	787247607	2.00
3	19	788370318	2.00
3	19	785681967	2.44
3	19	785684511	2.52
3	19	785681967	2.39
3	19	785988312	2.22
3	19	786168864	2.57
3	19	785624376	2.36
3	19	785684511	2.55
3	19	785660541	2.54
4	18	75658750516	160.30
4	18	75658750516	160.69
4	18	75658750516	160.89
4	18	75466533184	166.13
4	18	75404185976	167.27
4	18	75466533184	167.56
4	18	75405553360	168.65
4	18	75404185976	169.16
4	18	75405553360	169.22
4	18	75810517720	169.22
4	18	75404185976	169.22
4	18	75466533184	169.26
4	18	75405553360	169.27
4	18	75405553360	169.62
4	18	75405553360	169.62
4	18	75405553360	170.37
4	19	320421903568	662.74
4	19	319814849828	675.63
4	19	319814849828	676.00
4	19	319814849828	678.74
4	19	318796579688	699.10
4	19	318802056924	701.47
4	19	318802056924	703.49
4	19	318796579688	705.78
4	19	319045973712	706.53
4	19	318796579688	706.67
4	19	319045973712	706.67
4	19	318802056924	708.22
4	19	318802056924	708.22
4	19	318802056924	708.22
4	19	319045973712	708.22
4	19	318802056924	708.98
5	18	2704827909040	4294.73
5	18	2704827909040	4301.34
5	18	2704827909040	4313.27
5	18	2707518820045	4313.27
5	18	2704827909040	4387.65
5	18	2700058087230	4387.64
5	18	2698941106295	4426.88
5	18	2698953085025	4441.80
5	18	2698953085025	4445.32
5	18	2698953085025	4445.95
5	18	2698941106295	4469.08
5	18	2700058087230	4469.97
5	18	2698953085025	4469.97
5	18	2698953085025	4476.33
5	18	2700058087230	4476.33
5	18	2698953085025	4482.66
5	18	2698941106295	2749.44
5	18	2698953085025	2933.20
5	18	2700058087230	2854.28
5	18	2698941106295	2930.25
5	18	2698953085025	2951.75
5	18	2698953085025	2975.48
5	18	2698953085025	2902.42
5	18	2698953085025	2898.11
5	18	2698953085025	3020.73
5	19	14300533386625	22384.01
5	19	14287078902435	22582.16
5	19	14287078902435	22585.32
5	19	14287078902435	22606.74
5	19	14287078902435	22606.74
5	19	14257644848395	23049.13
5	19	14263229773140	23064.84
5	19	14257704771390	23122.72
5	19	14263229773140	23122.72
5	19	14257704771390	23122.72
5	19	14263229773140	23122.72
5	19	14257704771390	23163.50
5	19	14257644848395	23184.19
5	19	14257704771390	23184.20
5	19	14257704771390	23184.19
5	19	14257704771390	23184.19
