ALPHABET	LENGTH	SUM	MAXBORDERLESS	TIME
2	12	2582	0.01
2	12	2594	0.01
2	12	2603	0.00
2	12	2655	0.01
2	12	2627	0.01
2	12	2662	0.01
2	12	2701	0.01
2	12	2777	0.00
3	2	15	0.00
3	3	69	0.00
3	4	279	0.00
3	5	1071	0.00
3	6	147	0.00
3	6	147	0.00
3	6	143	0.00
3	6	147	0.01
3	6	143	0.00
3	6	144	0.01
3	6	144	0.01
3	6	144	0.00
3	6	144	0.01
3	6	144	0.00
3	6	144	0.00
3	6	147	0.00
3	6	143	0.01
3	6	144	0.01
3	6	147	0.01
3	6	144	0.00
3	6	143	0.01
3	6	144	0.00
3	6	147	0.01
3	6	143	0.00
3	6	144	0.01
3	6	144	0.01
3	6	147	0.00
3	6	147	0.01
3	6	143	0.01
3	6	147	0.01
3	6	144	0.01
3	7	511	0.01
3	7	525	0.01
3	7	510	0.00
3	7	510	0.00
3	7	519	0.01
3	7	519	0.01
3	7	511	0.00
3	7	511	0.01
3	7	510	0.01
3	7	519	0.01
3	7	510	0.01
3	7	525	0.01
3	7	510	0.01
3	7	510	0.01
3	7	510	0.00
3	7	519	0.01
3	7	511	0.00
3	7	510	0.00
3	7	510	0.01
3	7	510	0.01
3	7	510	0.00
3	7	510	0.01
3	7	511	0.01
3	7	519	0.01
3	7	519	0.01
3	7	511	0.01
3	7	525	0.00
3	8	1815	0.00
3	8	1793	0.00
3	8	1793	0.01
3	8	1775	0.01
3	8	1768	0.01
3	8	1768	0.01
3	8	1768	0.01
3	8	1768	0.01
3	8	1775	0.01
3	8	1768	0.01
3	8	1775	0.01
3	8	1768	0.01
3	8	1793	0.00
3	8	1815	0.00
3	8	1768	0.00
3	8	1793	0.01
3	8	1775	0.00
3	8	1768	0.00
3	8	1768	0.01
3	8	1775	0.00
3	8	1768	0.00
3	8	1768	0.01
3	8	1768	0.00
3	8	1775	0.00
3	8	1793	0.01
3	8	1793	0.01
3	8	1815	0.00
3	9	6053	0.01
3	9	6027	0.01
3	9	6026	0.01
3	9	6171	0.01
3	9	6026	0.01
3	9	6103	0.01
3	9	6027	0.00
3	9	6103	0.01
3	9	6053	0.01
3	9	6053	0.01
3	9	6027	0.01
3	9	6026	0.01
3	9	6103	0.01
3	9	6171	0.01
3	9	6053	0.01
3	9	6103	0.01
3	9	6027	0.01
3	9	6026	0.01
3	9	6027	0.00
3	9	6026	0.01
3	9	6027	0.01
3	9	6053	0.01
3	9	6026	0.00
3	9	6053	0.00
3	9	6103	0.00
3	9	6103	0.01
3	9	6171	0.00
3	10	20254	0.00
3	10	20478	0.01
3	10	20478	0.01
3	10	20677	0.01
3	10	20334	0.01
3	10	20256	0.01
3	10	20334	0.01
3	10	20256	0.00
3	10	20254	0.01
3	10	20254	0.01
3	10	20256	0.01
3	10	20478	0.01
3	10	20677	0.01
3	10	20334	0.01
3	10	20478	0.01
3	10	20256	0.01
3	10	20334	0.01
3	10	20256	0.01
3	10	20254	0.01
3	10	20334	0.01
3	10	20254	0.01
3	10	20256	0.01
3	10	20254	0.01
3	10	20334	0.01
3	10	20478	0.01
3	10	20478	0.01
3	10	20677	0.01
3	11	67981	0.01
3	11	67981	0.01
3	11	67549	0.01
3	11	68573	0.01
3	11	67302	0.01
3	11	67313	0.01
3	11	67302	0.01
3	11	67313	0.01
3	11	67549	0.01
3	11	67302	0.01
3	11	67549	0.01
3	11	67981	0.01
3	11	67313	0.01
3	11	68573	0.01
3	11	67313	0.01
3	11	67981	0.01
3	11	67549	0.01
3	11	67302	0.01
3	11	67302	0.01
3	11	67313	0.01
3	11	67313	0.01
3	11	67549	0.01
3	11	67549	0.01
3	11	67981	0.01
3	11	67302	0.01
3	11	67981	0.01
3	11	68573	0.01
3	12	225325	0.02
3	12	223570	0.02
3	12	223570	0.02
3	12	221555	0.02
3	12	222277	0.02
3	12	222277	0.02
3	12	221587	0.02
3	12	221587	0.02
3	12	221555	0.02
3	12	222277	0.02
3	12	221555	0.02
3	12	223570	0.02
3	12	223570	0.02
3	12	221587	0.03
3	12	225325	0.02
3	12	221555	0.02
3	12	221587	0.03
3	12	221587	0.02
3	12	221555	0.02
3	12	222277	0.02
3	12	222277	0.02
3	12	221555	0.02
3	12	222277	0.02
3	12	221587	0.02
3	12	223570	0.02
3	12	225325	0.02
3	12	223570	0.02
4	2	28	0.00
4	3	172	0.00
4	4	928	0.00
4	5	4720	0.00s
4	6	1444	0.00
4	6	1427	0.00
4	6	1427	0.01
4	6	1427	0.00
4	6	1427	0.01
4	6	1444	0.01
4	6	1427	0.01
4	6	1427	0.00
4	6	1427	0.01
4	6	1427	0.00
4	6	1427	0.01
4	6	1427	0.00
4	6	1444	0.01
4	6	1427	0.01
4	6	1427	0.00
4	6	1444	0.00
4	7	6726	0.01
4	7	6796	0.01
4	7	6726	0.01
4	7	6726	0.01
4	7	6726	0.00
4	7	6796	0.01
4	7	6726	0.01
4	7	6726	0.00
4	7	6726	0.01
4	7	6726	0.01
4	7	6726	0.01
4	7	6796	0.01
4	7	6796	0.01
4	7	6726	0.01
4	7	6726	0.01
4	7	6726	0.01
4	8	30981	0.00
4	8	30981	0.01
4	8	30981	0.01
4	8	30981	0.01
4	8	31249	0.01
4	8	31249	0.01
4	8	30981	0.01
4	8	30981	0.01
4	8	30981	0.01
4	8	31249	0.01
4	8	30981	0.01
4	8	30981	0.01
4	8	30981	0.01
4	8	31249	0.01
4	8	30981	0.01
4	8	30981	0.01
4	9	141358	0.01
4	9	140286	0.01
4	9	140286	0.01
4	9	140286	0.01
4	9	140286	0.01
4	9	140286	0.01
4	9	141358	0.01
4	9	140286	0.02
4	9	140286	0.01
4	9	140286	0.02
4	9	141358	0.02
4	9	140286	0.01
4	9	140286	0.01
4	9	140286	0.01
4	9	141358	0.01
4	9	140286	0.01
4	10	630832	0.03
4	10	626600	0.03
4	10	626600	0.03
4	10	626600	0.04
4	10	626600	0.04
4	10	626600	0.03
4	10	626600	0.03
4	10	626600	0.04
4	10	626600	0.04
4	10	630832	0.04
4	10	626600	0.04
4	10	630832	0.05
4	10	630832	0.04
4	10	626600	0.05
4	10	626600	0.04
4	10	626600	0.04
4	11	2785372	0.14
4	11	2768443	0.14
4	11	2768443	0.14
4	11	2768443	0.14
4	11	2785372	0.14
4	11	2768443	0.15
4	11	2785372	0.15
4	11	2768443	0.18
4	11	2768443	0.19
4	11	2768443	0.19
4	11	2768443	0.19
4	11	2768443	0.19
4	11	2768443	0.19
4	11	2785372	0.19
4	11	2768443	0.19
4	11	2768443	0.19
4	12	12189499	0.62
4	12	12121998	0.63
4	12	12121998	0.64
4	12	12121998	0.65
4	12	12121998	0.65
4	12	12121998	0.85
4	12	12121998	0.85
4	12	12189499	0.85
4	12	12189499	0.84
4	12	12121998	0.85
4	12	12121998	0.87
4	12	12121998	0.87
4	12	12189499	0.89
4	12	12121998	0.89
4	12	12121998	0.89
4	12	12121998	0.89
5	2	45	0.00
5	3	345	0.00
5	4	2325	0.00
5	5	14725	0.00
5	6	3585	0.01
5	6	3559	0.00
5	6	3559	0.01
5	6	3559	0.01
5	6	3559	0.01
5	6	3559	0.00
5	6	3585	0.00
5	6	3559	0.01
5	6	3559	0.01
5	6	3559	0.00
5	6	3559	0.01
5	6	3585	0.00
5	6	3559	0.01
5	6	3559	0.00
5	6	3559	0.00
5	6	3559	0.01
5	6	3559	0.00
5	6	3559	0.00
5	6	3585	0.00
5	6	3559	0.01
5	6	3559	0.01
5	6	3585	0.01
5	6	3559	0.01
5	6	3559	0.01
5	6	3559	0.01
5	7	21045	0.01
5	7	20913	0.01
5	7	21045	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	21045	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.00
5	7	20913	0.00
5	7	20913	0.00
5	7	20913	0.01
5	7	21045	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	20913	0.01
5	7	21045	0.00
5	7	20913	0.01
5	8	120801	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120801	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120801	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120801	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120161	0.01
5	8	120801	0.01
5	9	678898	0.05
5	9	678898	0.04
5	9	678898	0.05
5	9	678898	0.03
5	9	682097	0.05
5	9	678898	0.05
5	9	678898	0.04
5	9	678898	0.04
5	9	678898	0.05
5	9	682097	0.05
5	9	678898	0.05
5	9	678898	0.05
5	9	678898	0.05
5	9	678898	0.05
5	9	678898	0.05
5	9	682097	0.05
5	9	678898	0.03
5	9	678898	0.03
5	9	682097	0.03
5	9	678898	0.03
5	9	678898	0.03
5	9	678898	0.03
5	9	678898	0.03
5	9	678898	0.03
5	9	682097	0.03
5	10	3784964	0.17
5	10	3784964	0.16
5	10	3784964	0.16
5	10	3784964	0.22
5	10	3784964	0.22
5	10	3800849	0.22
5	10	3784964	0.23
5	10	3800849	0.25
5	10	3784964	0.25
5	10	3784964	0.25
5	10	3784964	0.25
5	10	3784964	0.25
5	10	3784964	0.26
5	10	3784964	0.25
5	10	3800849	0.25
5	10	3784964	0.25
5	10	3784964	0.16
5	10	3800849	0.16
5	10	3784964	0.19
5	10	3784964	0.16
5	10	3784964	0.17
5	10	3800849	0.17
5	10	3784964	0.22
5	10	3784964	0.22
5	10	3784964	0.19
5	11	20877768	0.94
5	11	20877768	0.94
5	11	20877768	0.93
5	11	20877768	1.09
5	11	20877768	1.10
5	11	20877768	1.26
5	11	20957189	1.26
5	11	20877768	1.26
5	11	20957189	1.27
5	11	20877768	1.28
5	11	20877768	1.28
5	11	20877768	1.29
5	11	20877768	1.35
5	11	20957189	1.35
5	11	20877768	1.35
5	11	20877768	1.36
5	11	20957189	0.92
5	11	20877768	0.92
5	11	20877768	0.93
5	11	20877768	0.92
5	11	20877768	0.93
5	11	20877768	0.94
5	11	20877768	0.96
5	11	20877768	0.96
5	11	20957189	0.96
5	12	114550233	5.36
5	12	114153663	5.39
5	12	114153663	5.38
5	12	114153663	5.39
5	12	114550233	5.80
5	12	114153663	5.88
5	12	114153663	7.30
5	12	114153663	7.37
5	12	114153663	7.38
5	12	114153663	7.38
5	12	114153663	7.63
5	12	114153663	7.63
5	12	114153663	7.63
5	12	114153663	7.63
5	12	114153663	7.66
5	12	114550233	8.10
5	12	114153663	5.35
5	12	114550233	5.38
5	12	114153663	5.43
5	12	114153663	5.42
5	12	114153663	5.40
5	12	114153663	5.41
5	12	114153663	5.35
5	12	114550233	5.31
5	12	114153663	5.34
