ALPHABET	LENGTH	SUM	MAXBORDERLESS_PREFIX	TIME
3	18	247608135	0.69
3	18	246222630	0.69
3	18	250579743	0.69
3	18	249347310	0.69
3	18	247608135	0.69
3	18	249347310	0.70
3	18	246222630	0.69
3	18	246222630	0.71
3	18	246222630	0.72
3	18	241666341	0.72
3	18	243511653	0.73
3	18	243302772	0.74
3	18	239410992	0.73
3	18	237335928	0.74
3	18	239410992	0.75
3	18	237335928	0.75
3	18	237335928	0.49
3	18	237335928	0.48
3	18	239410992	0.47
3	18	237335928	0.46
3	18	241666341	0.62
3	18	243511653	0.63
3	18	243302772	0.63
3	18	237335928	0.64
3	18	239410992	0.64
3	18	237335928	0.64
3	18	237335928	0.63
3	19	785856309	2.20
3	19	791076372	2.21
3	19	781690497	2.21
3	19	791076372	2.22
3	19	794777013	2.24
3	19	781690497	2.24
3	19	781690497	2.24
3	19	785856309	2.24
3	19	781690497	2.25
3	19	768001833	2.25
3	19	754950414	2.28
3	19	773566920	2.30
3	19	754950414	2.31
3	19	761253924	2.31
3	19	761253924	2.31
3	19	772932288	2.34
3	19	768001833	1.49
3	19	754950414	1.57
3	19	754950414	1.66
3	19	754950414	1.71
3	19	773566920	1.78
3	19	761253924	1.77
3	19	754950414	1.78
3	19	754950414	1.80
3	19	761253924	1.94
3	19	772932288	1.98
3	19	754950414	1.99
3	20	2474157510	6.70
3	20	2474157510	6.75
3	20	2486672832	6.76
3	20	2474157510	6.79
3	20	2502336591	6.84
3	20	2474157510	6.83
3	20	2486672832	6.84
3	20	2513445609	6.84
3	20	2502336591	6.84
3	20	2433048678	6.97
3	20	2393770377	7.01
3	20	2393770377	7.02
3	20	2449799178	7.07
3	20	2447881620	7.07
3	20	2412837549	7.06
3	20	2412837549	7.07
3	20	2393770377	4.63
3	20	2449799178	5.10
3	20	2433048678	5.24
3	20	2412837549	5.25
3	20	2393770377	5.61
3	20	2393770377	5.53
3	20	2393770377	5.91
3	20	2393770377	5.82
3	20	2393770377	5.87
3	20	2447881620	6.09
3	20	2412837549	6.09
4	18	75464630584	144.56
4	18	75464630584	144.62
4	18	75772858432	147.50
4	18	74491641424	148.74
4	18	74491641424	148.81
4	18	74878081328	149.25
4	18	74491641424	149.25
4	18	75464630584	149.25
4	18	74491641424	149.65
4	18	74878081328	149.65
4	18	74491641424	149.65
4	18	74491641424	149.80
4	18	74878081328	150.02
4	18	74491641424	150.02
4	18	74491641424	150.02
4	18	74491641424	150.02
4	19	319038065912	622.75
4	19	319038065912	623.08
4	19	319038065912	630.18
4	19	320271089932	630.18
4	19	315145636576	637.69
4	19	315145636576	638.86
4	19	315145636576	640.91
4	19	315145636576	641.69
4	19	316691769404	641.69
4	19	316691769404	641.70
4	19	315145636576	642.22
4	19	315145636576	642.22
4	19	315145636576	642.23
4	19	316691769404	642.23
4	19	315145636576	642.22
4	19	315145636576	642.23
